,Unnamed: 0,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,agegroup,EducationLevel,placed
12840,23134,1,1,3,3,12,161,562,12,174,201,5653,6,6,1,7,2,1.0
12841,108306,2,1,1,3,6,131,87,6,128,50,1215,12,17,1,2,4,0.0
12842,146769,2,1,3,3,9,277,383,9,429,393,980,3,20,20,3,5,1.0
12843,47745,2,1,3,3,20,266,596,20,238,107,1371,4,4,1,2,2,0.0
12844,15395,1,1,3,1,18,338,59,18,336,206,1368,1,24,1,4,3,0.0
12845,87759,1,1,3,1,3,357,87,3,357,35,1378,5,48,1,2,2,0.0
12846,66141,2,1,4,3,13,176,26,13,176,167,235,10,65,1,3,5,1.0
12847,74046,1,1,1,3,3,62,132,3,398,230,171,7,10,1,4,2,0.0
12848,100382,2,1,4,3,13,579,59,13,570,495,2154,3,38,1,2,3,1.0
12849,6708,1,1,1,1,22,119,54,25,116,259,2072,3,38,1,2,3,1.0
12850,20716,1,1,3,3,8,91,472,8,89,88,3333,3,9,1,3,3,1.0
12851,110706,1,1,1,3,5,115,562,5,112,442,7253,7,47,1,3,3,1.0
12852,82803,1,1,1,1,6,104,957,6,382,25,5937,15,26,1,5,3,0.0
12853,73793,1,1,3,4,12,172,219,12,169,163,4272,3,9,2,2,3,0.0
12854,119338,2,1,1,1,14,479,54,14,471,424,2461,6,55,1,4,3,0.0
12855,81787,2,1,4,3,13,553,84,13,545,477,1798,4,4,1,3,5,1.0
12856,73299,1,1,4,7,15,344,117,15,223,216,5452,3,45,9,3,3,0.0
12857,10020,2,1,3,3,6,25,1276,6,25,50,3893,5,42,1,4,3,1.0
12858,114497,2,1,3,1,8,245,37,8,247,237,631,5,22,1,2,2,1.0
12859,47694,2,1,1,3,21,517,87,21,501,450,1441,5,66,1,3,3,1.0
12860,117344,2,1,4,3,5,352,45,5,349,326,619,19,40,1,3,3,0.0
12861,3481,2,1,3,3,9,250,19,9,252,499,2148,3,9,1,3,3,0.0
12862,98838,1,1,3,1,5,406,134,5,435,399,1692,5,5,1,3,5,0.0
12863,66151,1,1,1,1,16,219,135,16,487,210,1274,17,75,1,3,3,1.0
12864,68082,1,1,1,3,5,346,11,5,344,321,1185,11,144,1,4,5,1.0
12865,127433,2,1,3,3,9,86,61,9,84,117,166,3,38,1,2,2,1.0
12866,40859,1,1,3,1,15,44,216,15,45,44,1756,9,35,8,6,3,1.0
12867,7675,2,1,1,1,5,353,355,5,351,327,3508,3,19,1,2,2,1.0
12868,147155,2,1,3,3,4,404,792,4,401,369,2020,14,27,1,2,2,0.0
12869,44045,2,1,3,1,5,144,142,5,142,138,582,15,82,1,2,3,0.0
12870,14469,2,1,3,5,20,283,383,20,113,110,1461,17,31,19,2,2,1.0
12871,56755,1,1,1,3,23,194,183,22,191,185,264,1,1,1,6,3,1.0
12872,41185,2,1,1,1,5,333,45,5,332,312,575,3,38,1,3,3,1.0
12873,46437,1,1,3,1,13,421,59,13,414,383,902,1,24,1,5,2,0.0
12874,147088,1,1,3,3,18,551,321,18,543,475,616,1,1,12,3,5,1.0
12875,135222,2,1,4,3,6,25,277,6,25,25,489,15,82,1,3,3,1.0
12876,66772,2,1,1,3,6,140,1701,6,137,246,5425,3,45,1,2,3,0.0
12877,4366,2,1,3,5,11,399,59,11,560,102,1923,3,9,1,2,5,1.0
12878,145756,2,1,1,3,5,337,382,5,97,95,4602,3,9,1,3,3,0.0
12879,139886,2,1,1,3,22,153,259,25,151,243,1771,5,42,12,4,3,1.0
12880,43626,1,1,3,3,15,195,619,15,192,186,3316,27,126,5,2,3,1.0
12881,134420,2,1,4,3,5,66,33,5,65,67,1172,3,9,1,3,3,1.0
12882,119481,2,1,1,3,6,104,235,6,8,8,3259,10,14,1,2,3,0.0
12883,139846,2,1,1,3,5,66,968,5,65,67,2673,5,5,1,3,3,1.0
12884,139884,1,1,4,3,17,303,482,17,305,288,1023,5,5,1,4,5,1.0
12885,134138,2,1,1,5,5,213,103,5,210,203,1667,3,9,1,4,3,1.0
12886,117163,1,1,1,1,5,409,67,5,405,441,141,7,62,1,3,3,1.0
12887,143780,2,1,3,3,21,532,99,21,523,464,1596,12,17,1,2,2,0.0
12888,81531,1,1,3,4,22,439,54,25,135,130,1205,4,4,1,2,3,1.0
12889,22649,2,1,3,3,9,18,24,9,18,18,2554,11,30,1,2,3,1.0
12890,59511,1,1,1,1,13,421,59,13,414,383,902,17,31,1,3,3,1.0
12891,116642,1,1,3,3,1,14,259,1,14,14,3049,3,9,1,3,3,1.0
12892,2859,2,1,1,1,8,206,65,8,203,196,1593,12,100,1,2,2,0.0
12893,27991,2,1,4,1,6,10,30,6,10,10,2061,3,19,6,2,2,1.0
12894,68406,1,1,3,3,24,323,19,23,324,370,840,3,45,2,2,3,1.0
12895,56123,1,1,3,3,11,295,130,11,295,279,5884,8,28,1,1,2,1.0
12896,22933,1,1,3,5,9,38,38,9,140,343,699,1,54,1,3,3,0.0
12897,115206,1,1,3,3,8,343,404,8,342,318,793,11,30,1,3,5,1.0
12898,43138,1,1,3,7,15,254,751,15,257,248,1897,7,52,1,4,2,0.0
12899,136946,2,1,4,3,11,530,987,11,522,463,3120,5,42,1,2,2,1.0
12900,66518,2,1,1,5,21,384,87,21,378,352,740,6,6,1,3,3,0.0
12901,147621,1,1,3,5,12,23,124,12,23,90,936,3,9,1,4,5,0.0
12902,114092,2,1,3,5,20,61,1357,20,61,62,4193,5,42,1,3,3,0.0
12903,29948,2,1,3,1,13,310,59,13,172,367,894,4,7,1,3,3,0.0
12904,36474,2,1,3,7,15,254,13,15,93,45,5764,4,4,1,3,2,1.0
12905,97512,1,1,3,3,3,62,1213,3,398,230,3629,6,6,8,3,3,1.0
12906,82879,1,1,3,5,12,48,85,12,49,48,96,8,28,3,4,3,1.0
12907,132223,2,1,3,3,5,352,356,5,349,326,685,9,35,7,3,3,1.0
12908,76,1,1,4,3,8,36,71,8,36,36,76,3,9,1,3,3,1.0
12909,13384,2,1,1,1,8,287,38,8,286,179,1812,12,17,1,3,3,1.0
12910,37875,2,1,1,3,22,154,19,25,152,147,198,3,9,1,4,5,0.0
12911,135840,1,1,1,1,19,390,432,19,385,356,2946,5,5,1,2,5,1.0
12912,34803,2,1,1,3,5,56,103,5,103,100,2984,3,20,1,2,2,1.0
12913,39297,2,1,1,1,5,247,379,5,250,151,939,5,66,1,2,3,1.0
12914,105749,1,1,3,1,8,36,38,8,36,15,892,3,38,1,2,5,0.0
12915,55966,2,1,1,3,11,448,54,11,442,405,2752,3,9,1,3,2,0.0
12916,83446,1,1,3,3,5,171,67,5,39,162,223,5,42,1,4,3,1.0
12917,28141,1,1,3,3,5,226,1023,5,227,218,2878,7,11,6,6,2,1.0
12918,110533,1,1,1,3,3,4,2023,3,4,4,7245,4,4,1,3,3,1.0
12919,134178,1,1,3,5,5,118,508,5,115,240,2531,3,9,1,3,3,1.0
12920,73410,1,1,1,1,4,430,296,4,421,489,2988,14,27,1,3,3,1.0
12921,33602,2,1,1,1,11,103,45,11,99,97,122,19,46,1,5,3,1.0
12922,48875,2,1,1,3,5,109,1302,5,107,104,3995,3,9,6,3,3,0.0
12923,130077,2,1,3,1,13,306,59,13,82,82,98,1,24,1,6,3,1.0
12924,143672,1,1,3,1,6,145,99,6,143,139,187,12,17,1,3,3,1.0
12925,14746,1,1,3,1,20,236,59,20,238,107,963,17,31,1,2,3,1.0
12926,19794,2,1,1,3,13,122,1146,13,118,164,5351,12,17,1,3,2,1.0
12927,53553,1,1,1,1,5,42,728,5,43,42,1829,7,10,1,2,3,1.0
12928,2702,2,1,1,1,6,47,87,6,48,47,645,4,7,1,1,2,1.0
12929,148369,2,1,3,1,13,553,84,13,545,477,1798,4,4,14,2,5,1.0
12930,33600,2,1,3,1,9,28,61,9,28,28,811,3,3,1,4,3,0.0
12931,96691,2,1,1,3,5,159,219,5,156,151,2190,3,9,1,3,3,1.0
12932,19535,2,1,3,1,3,304,59,3,306,54,1054,4,4,1,2,3,1.0
12933,2882,2,1,4,1,15,282,87,15,491,429,1427,3,38,1,3,2,0.0
12934,56242,1,1,4,3,7,597,30,7,590,232,2393,3,93,1,5,3,0.0
12935,45258,1,1,1,1,6,104,957,6,382,25,5937,15,214,1,3,5,0.0
12936,67786,2,1,3,3,13,26,671,13,26,261,1639,10,105,1,4,2,0.0
12937,109588,1,1,3,3,4,514,1467,4,352,328,4545,1,1,1,6,3,0.0
12938,80319,2,1,3,3,6,131,87,6,128,50,1215,6,41,1,3,3,0.0
12939,29051,1,1,3,4,3,6,317,15,46,45,611,16,97,1,2,2,0.0
12940,81292,1,1,1,3,3,411,2031,3,407,54,6630,3,45,1,5,3,0.0
12941,149909,1,1,3,3,5,213,45,7,281,225,2679,1,24,8,3,2,0.0
12942,113711,1,1,4,3,3,4,1041,3,4,4,4496,1,1,1,7,2,1.0
12943,49033,1,1,3,3,5,42,157,5,43,42,3643,3,9,1,3,3,1.0
12944,70584,2,1,3,1,22,119,87,25,135,130,1542,2,60,1,2,3,1.0
12945,133252,2,1,3,3,4,143,19,4,352,328,624,6,6,12,3,3,1.0
12946,108376,2,1,3,3,11,108,526,6,8,8,1151,3,45,1,3,3,0.0
12947,144857,1,1,3,3,6,79,291,6,77,78,2419,7,10,1,2,2,1.0
12948,96959,1,1,3,5,22,238,40,25,241,493,1182,1,1,1,2,2,0.0
12949,91458,2,1,1,5,5,43,617,5,44,43,1420,4,4,1,3,5,1.0
12950,143647,2,1,3,5,13,189,819,13,82,82,2119,9,35,1,3,3,1.0
12951,23027,2,1,3,3,12,161,23,12,174,201,1117,8,215,1,3,2,1.0
12952,140603,1,1,1,3,11,183,918,11,181,175,2491,7,11,2,3,3,1.0
12953,85447,1,1,3,1,7,13,428,7,13,13,863,4,70,1,1,3,0.0
12954,93559,1,1,4,3,5,58,1472,5,58,59,4563,17,31,1,3,3,0.0
12955,63093,2,1,2,3,8,270,1358,8,231,222,4198,23,63,1,5,2,1.0
12956,143949,1,1,4,3,17,584,49,11,522,463,7210,3,45,8,6,4,1.0
12957,111631,1,1,1,3,8,149,1134,8,147,142,3632,6,6,1,3,5,1.0
12958,95182,1,1,3,1,8,149,197,8,147,142,5621,3,9,1,1,2,1.0
12959,38763,1,1,3,3,8,276,90,8,269,258,1883,4,4,1,4,6,1.0
12960,126313,2,1,1,3,5,101,182,5,190,184,262,3,9,2,5,3,0.0
12961,24710,1,1,3,1,1,14,14,1,64,66,2112,1,8,3,3,2,0.0
12962,80618,2,2,1,1,5,157,338,5,155,150,4824,13,8,1,2,2,1.0
12963,56918,2,1,1,1,5,142,34,5,139,135,6912,6,55,1,3,3,1.0
12964,3529,1,1,1,3,11,244,59,11,246,408,1065,1,24,1,3,3,0.0
12965,107720,2,1,4,1,3,78,49,3,76,6,519,5,48,1,2,2,0.0
12966,95887,1,1,3,3,3,9,765,3,9,9,2926,7,11,1,3,2,0.0
12967,133566,1,1,1,3,8,372,65,8,403,423,1209,6,41,1,4,3,1.0
12968,67557,1,1,1,3,22,138,675,25,135,341,1654,12,17,1,5,2,0.0
12969,24360,1,1,3,1,5,157,67,5,155,319,141,7,62,1,2,2,1.0
12970,19311,2,1,3,3,4,37,5,4,37,37,5,12,17,1,3,2,0.0
12971,38692,1,1,1,3,5,377,1197,5,107,520,3561,7,10,1,3,5,1.0
12972,37189,2,1,4,3,22,238,14,25,241,229,5782,22,91,6,5,4,1.0
12973,21069,2,1,1,3,5,159,219,5,156,151,2190,3,3,1,5,3,1.0
12974,64777,1,1,2,3,11,440,54,11,433,397,2021,3,9,1,2,3,1.0
12975,58157,2,1,4,1,23,403,84,22,400,368,831,5,66,1,3,5,0.0
12976,97814,2,1,1,3,6,8,297,6,8,8,6013,4,4,4,4,2,1.0
12977,110983,2,1,3,1,15,207,61,15,239,186,1228,24,67,1,3,2,1.0
12978,130062,1,1,1,3,5,494,1802,5,584,502,5846,21,53,1,4,3,0.0
12979,76164,2,1,1,3,5,352,45,5,349,326,619,3,20,1,3,3,0.0
12980,77792,2,1,1,3,5,308,38,5,310,93,500,12,17,1,4,3,0.0
12981,54080,1,1,3,1,21,130,68,21,222,215,323,5,42,1,1,3,0.0
12982,62599,2,1,1,1,21,528,245,21,521,450,2873,3,3,1,2,3,1.0
12983,67232,1,1,3,4,9,18,437,9,18,18,924,4,4,1,7,3,1.0
12984,43095,2,1,3,3,22,73,14,1,64,114,496,3,45,1,4,5,1.0
12985,9450,2,1,3,5,20,354,1189,20,353,107,3904,24,67,1,3,2,1.0
12986,4974,2,2,3,1,5,495,586,5,255,247,2711,13,103,5,6,2,1.0
12987,13339,1,1,1,3,5,31,132,5,31,218,171,5,42,1,3,3,0.0
12988,7255,1,1,1,3,1,14,255,1,14,123,1203,4,4,1,5,3,0.0
12989,137010,1,1,1,3,16,82,89,16,80,81,1764,3,9,6,3,3,1.0
12990,124678,2,1,3,1,3,304,59,3,306,54,1054,9,35,1,5,3,0.0
12991,37155,1,1,3,1,11,141,830,11,138,134,2155,3,45,2,2,3,1.0
12992,37245,2,1,4,3,6,332,1112,6,22,22,3276,3,19,1,4,3,1.0
12993,82544,1,1,3,1,2,362,19,2,369,336,704,3,45,1,2,5,1.0
12994,12937,2,1,1,3,9,203,38,9,200,193,1445,2,2,1,3,3,1.0
12995,114917,1,1,4,3,6,8,33,6,8,8,3132,9,21,1,3,2,1.0
12996,45339,2,1,2,1,13,421,548,13,414,428,1221,6,55,1,2,3,1.0
12997,19938,2,1,1,3,8,587,11,8,275,60,421,3,3,1,3,4,0.0
12998,40227,2,1,4,3,8,326,115,8,202,33,554,15,152,1,3,2,1.0
12999,113063,2,1,2,1,10,536,404,10,528,444,1633,5,42,1,4,5,1.0
13000,80666,2,1,1,3,8,15,38,8,15,15,941,5,48,1,2,2,0.0
13001,103123,1,1,3,3,7,13,13,7,13,13,13,7,11,1,1,2,0.0
13002,62871,2,1,1,3,6,8,561,6,8,8,1943,4,4,2,3,2,1.0
13003,147252,2,1,3,5,20,354,326,20,353,107,625,4,4,1,3,3,1.0
13004,4708,1,1,3,3,20,266,375,20,238,107,2620,17,31,1,3,2,0.0
13005,39904,1,1,4,3,12,23,156,12,23,23,3549,7,10,5,3,3,1.0
13006,24408,1,1,1,3,15,426,820,17,338,314,2126,7,10,1,3,2,0.0
13007,122169,2,1,1,3,3,35,87,3,35,35,204,14,27,1,2,2,1.0
13008,79547,1,1,3,7,15,223,87,15,221,214,1375,1,59,1,4,3,0.0
13009,95279,1,1,4,3,6,25,257,6,25,50,6654,1,1,1,4,2,0.0
13010,66989,1,1,3,1,8,318,11,8,319,301,524,1,1,1,5,3,1.0
13011,139324,2,1,1,5,8,220,49,8,218,85,316,11,79,1,4,3,1.0
13012,132002,1,1,1,3,1,65,566,1,64,66,1286,7,47,1,6,2,0.0
13013,49079,1,1,1,3,22,119,79,25,116,132,5934,3,45,3,3,3,1.0
13014,62738,2,1,4,1,11,547,73,11,538,472,1747,5,5,1,2,3,1.0
13015,122748,1,1,3,3,20,379,544,20,475,107,1208,7,10,2,4,3,0.0
13016,147747,2,1,3,3,3,169,3,3,167,3,5820,3,3,1,4,2,0.0
13017,117510,2,1,3,3,7,523,74,7,514,458,1517,17,72,1,2,3,0.0
13018,32208,1,1,3,1,18,570,518,18,559,491,1919,15,32,3,3,3,1.0
13019,90964,2,1,2,3,24,560,19,23,390,359,775,6,55,1,4,4,1.0
13020,108337,1,1,3,5,9,162,167,9,159,166,550,7,47,16,2,3,0.0
13021,38975,2,1,2,1,8,276,49,8,269,258,423,4,7,1,1,2,1.0
13022,124507,2,1,3,3,8,220,783,8,269,258,6791,9,21,1,3,5,1.0
13023,128858,2,1,3,3,12,23,973,12,174,201,2692,3,9,1,3,3,0.0
13024,87280,2,1,1,3,3,52,4,3,130,64,425,1,33,1,2,3,0.0
13025,78673,1,1,2,1,17,175,135,17,615,454,2820,2,74,18,3,2,1.0
13026,51020,1,1,4,3,6,8,13,6,8,8,6403,4,4,9,5,2,1.0
13027,110045,1,1,1,3,8,534,65,8,342,318,1319,17,31,1,4,3,0.0
13028,103757,1,1,1,1,6,455,99,6,451,139,1082,4,4,1,4,2,1.0
13029,67426,1,1,1,3,23,81,84,22,79,80,95,11,30,1,3,5,0.0
13030,85326,2,1,3,4,4,143,435,4,294,377,878,14,23,5,3,2,0.0
13031,28087,2,1,4,1,23,160,38,22,157,152,206,5,80,1,3,3,0.0
13032,118676,2,1,3,1,5,259,59,5,179,171,708,2,2,1,4,3,1.0
13033,22663,1,1,1,3,8,276,323,8,269,258,618,3,9,2,3,3,0.0
13034,89603,2,1,3,5,5,42,61,5,43,42,125,5,48,1,2,2,1.0
13035,63442,2,1,1,1,11,93,45,11,498,145,1429,19,40,1,3,3,1.0
13036,27606,2,1,4,3,6,330,99,6,189,183,260,14,71,1,4,3,1.0
13037,29430,1,1,3,3,15,107,1797,15,104,101,5830,1,1,1,2,3,1.0
13038,128561,1,1,1,1,5,247,73,5,250,151,606,3,3,1,2,4,0.0
13039,114235,1,1,3,1,3,52,4,3,53,53,57,1,33,1,2,3,1.0
13040,4112,2,1,1,3,1,190,255,1,188,182,1809,4,4,1,4,2,0.0
13041,111036,1,1,1,3,3,69,2117,6,8,8,6883,3,9,1,5,5,0.0
13042,24621,2,1,3,3,16,334,89,16,333,255,3519,5,42,1,3,3,1.0
13043,112793,2,1,3,3,17,166,157,17,164,68,217,3,20,2,3,2,0.0
13044,46153,1,1,1,1,1,65,14,1,64,66,2112,1,24,1,4,2,0.0
13045,34882,1,1,4,1,1,114,45,1,111,108,366,5,5,1,2,5,1.0
13046,81865,2,1,1,3,22,439,136,25,135,130,4070,2,2,1,3,2,0.0
13047,134103,2,1,1,3,5,157,381,5,155,150,747,4,4,1,3,5,0.0
13048,44864,2,1,3,3,3,411,106,3,41,41,3786,10,14,2,3,3,1.0
13049,15722,1,1,1,3,22,119,136,25,116,132,177,3,9,1,3,3,1.0
13050,119480,2,1,3,3,11,391,422,11,246,408,3924,2,2,1,3,2,0.0
13051,125346,1,1,1,3,1,322,14,1,323,305,537,6,6,1,3,3,0.0
13052,143242,2,1,3,3,5,247,94,5,250,39,368,3,9,1,2,3,0.0
13053,61937,2,1,1,1,8,410,11,8,406,374,856,4,4,21,3,2,0.0
13054,133954,2,1,4,3,14,241,247,14,243,233,125,4,4,1,3,2,1.0
13055,4429,1,1,4,3,6,10,10,6,10,10,10,3,9,1,4,4,0.0
13056,87295,2,1,3,1,13,122,45,13,118,295,3630,3,20,2,2,2,1.0
13057,15083,2,1,1,1,17,408,135,17,404,372,851,12,17,2,3,3,1.0
13058,111391,1,1,3,3,3,6,68,3,6,6,440,3,45,1,3,4,0.0
13059,62263,2,1,3,3,11,183,114,11,181,145,1429,3,19,5,2,3,1.0
13060,76244,2,1,3,1,8,214,67,8,211,204,2819,5,5,1,2,2,1.0
13061,49074,1,1,1,1,24,111,38,23,108,105,976,5,80,1,2,2,1.0
13062,96073,1,1,3,4,17,246,225,17,249,55,367,1,24,1,3,2,0.0
13063,136743,2,1,3,5,20,316,538,20,302,62,2884,5,5,1,3,3,1.0
13064,105641,1,1,2,1,13,264,59,13,267,257,2627,4,70,1,2,5,1.0
13065,5557,2,1,3,3,3,442,63,3,529,64,1645,11,30,14,2,5,1.0
13066,140291,2,1,3,3,3,69,156,3,68,4,216,9,13,2,4,3,1.0
13067,76989,2,1,1,1,8,499,65,8,290,275,1330,6,6,1,2,2,0.0
13068,78411,1,1,4,3,5,359,99,5,359,333,1426,9,35,1,3,3,0.0
13069,1057,1,1,3,3,12,97,132,12,57,23,171,5,5,1,3,2,0.0
13070,32731,2,1,3,3,4,456,377,4,505,486,1969,3,9,1,3,3,1.0
13071,116921,1,1,4,1,22,174,14,25,151,243,375,1,24,1,5,2,1.0
13072,28697,1,1,1,3,16,355,327,16,354,329,2612,4,7,1,3,3,0.0
13073,19711,1,1,4,1,15,314,108,15,317,268,1516,6,6,1,3,3,1.0
13074,51700,2,1,3,1,3,158,87,3,280,41,1018,5,48,1,3,2,1.0
13075,88071,2,1,3,3,14,200,45,14,196,438,3036,18,37,1,3,2,1.0
13076,81788,2,1,1,1,18,512,614,18,499,364,1417,9,13,1,3,3,0.0
13077,38938,1,1,3,5,5,483,11,5,226,217,329,1,1,1,2,5,0.0
13078,44340,2,1,3,3,14,324,45,14,393,362,1108,22,57,1,5,4,0.0
13079,115973,1,1,2,3,8,433,65,8,423,275,959,1,1,1,5,3,0.0
13080,20321,2,1,3,3,13,310,59,13,172,367,894,12,17,1,3,2,0.0
13081,143988,1,1,3,4,4,380,290,4,141,137,538,11,144,1,3,3,0.0
13082,98094,1,1,3,3,7,592,45,7,514,458,3450,2,2,2,3,5,1.0
13083,30052,2,1,3,1,13,310,87,13,172,474,1782,24,67,1,2,5,1.0
13084,139166,1,1,3,3,8,94,45,8,269,258,2359,11,30,6,3,5,1.0
13085,115557,1,1,4,7,15,45,436,15,46,45,1314,1,1,1,4,2,1.0
13086,20414,2,1,1,1,9,147,61,9,145,140,1390,19,46,1,2,3,1.0
13087,497,2,1,1,3,22,138,54,25,135,130,175,3,9,1,3,2,1.0
13088,59757,2,1,1,3,11,399,333,11,560,397,2123,3,9,6,2,2,1.0
13089,141566,1,1,3,3,24,323,19,23,324,370,840,3,45,1,3,4,0.0
13090,66599,2,1,3,5,5,56,341,5,103,191,2381,3,9,1,3,3,0.0
13091,7337,2,1,1,1,5,180,45,5,402,371,955,12,17,1,2,3,1.0
13092,1952,1,1,1,3,9,18,38,9,18,18,996,4,4,1,3,2,0.0
13093,63645,2,1,3,5,5,215,38,5,212,205,308,3,9,1,3,3,1.0
13094,74217,2,1,1,1,8,149,197,8,147,142,5621,3,20,1,2,3,0.0
13095,112711,1,1,3,3,5,66,182,5,65,67,6600,1,24,1,3,3,0.0
13096,133918,2,1,1,3,5,136,103,5,39,39,2004,4,4,1,3,3,1.0
13097,128131,2,1,3,1,24,309,19,23,146,285,485,3,45,1,3,4,1.0
13098,45199,1,1,1,3,11,244,59,11,246,408,1431,17,31,1,3,5,0.0
13099,123601,1,1,3,3,6,79,86,6,77,78,1170,7,11,1,3,3,0.0
13100,43140,1,1,1,3,18,288,142,18,426,263,968,1,1,6,4,2,1.0
13101,131049,1,1,1,3,5,56,2038,5,103,100,6648,1,1,1,2,2,0.0
13102,29896,1,1,4,3,1,14,72,1,14,123,1490,7,47,1,3,3,0.0
13103,108118,2,1,3,3,24,228,19,23,229,219,641,11,30,1,3,3,1.0
13104,74369,1,1,1,1,5,11,11,5,11,11,11,1,1,1,2,2,0.0
13105,25569,2,1,3,3,13,176,26,13,51,365,5125,10,65,1,2,3,1.0
13106,13842,2,1,1,3,6,191,343,6,565,207,4650,10,14,1,3,3,0.0
13107,39426,2,1,3,3,6,8,1805,6,8,8,5858,5,5,1,4,3,0.0
13108,51059,2,1,2,1,18,55,308,18,55,56,587,6,6,1,2,3,1.0
13109,140725,2,1,3,3,6,83,4,3,529,64,1820,9,21,1,2,3,0.0
13110,103332,1,1,1,3,1,14,72,1,14,123,1490,7,10,1,2,3,0.0
13111,57840,1,1,1,3,6,455,1065,6,451,139,4869,3,9,1,3,3,0.0
13112,29124,2,1,3,1,23,248,84,22,251,239,369,4,7,1,2,3,1.0
13113,25762,1,1,4,1,15,92,30,15,266,251,3400,17,72,1,2,3,0.0
13114,75967,1,1,3,4,4,380,140,4,141,137,184,1,24,1,3,3,0.0
13115,87114,2,1,3,4,13,134,1235,13,131,126,3718,4,4,1,3,5,0.0
13116,70818,1,1,3,1,4,420,5,4,413,382,5,1,1,1,3,5,1.0
13117,13798,1,1,1,3,8,326,193,8,202,33,286,1,1,1,3,3,0.0
13118,78844,2,1,3,1,3,169,1365,3,167,3,4217,4,4,1,4,3,1.0
13119,17311,2,1,4,3,13,189,59,13,187,473,1765,14,23,2,3,3,0.0
13120,123100,1,1,4,1,6,131,1483,6,128,69,4586,3,9,1,3,5,0.0
13121,108506,1,1,1,3,9,386,45,9,38,38,3298,7,10,1,3,3,1.0
13122,17888,2,1,3,3,3,9,153,3,9,9,5172,15,32,1,5,2,0.0
13123,5713,2,1,1,3,8,205,858,8,342,318,2241,11,30,1,4,5,1.0
13124,92313,2,1,3,4,5,215,38,5,212,205,308,3,9,1,3,3,1.0
13125,138944,1,1,1,1,21,255,45,21,262,249,389,1,1,1,4,2,1.0
13126,34504,2,1,1,3,5,221,61,5,219,212,318,5,22,1,4,4,1.0
13127,47887,2,1,3,3,3,52,4,3,53,53,57,5,66,1,3,3,0.0
13128,135670,2,1,3,4,3,62,753,3,398,230,2889,3,45,1,3,4,1.0
13129,126748,2,1,4,3,5,66,82,5,65,67,2335,3,9,1,2,3,1.0
13130,149307,1,1,3,3,8,276,847,8,269,258,2200,1,1,1,7,2,1.0
13131,147665,1,1,3,2,9,218,179,27,184,177,255,2,68,1,2,3,1.0
13132,64623,1,1,3,7,28,217,67,28,215,208,114,5,5,1,4,2,1.0
13133,124351,2,1,3,1,15,45,61,15,46,45,2115,30,133,1,2,3,1.0
13134,66996,1,1,4,3,14,241,247,14,243,233,125,4,4,1,5,2,1.0
13135,19012,1,1,1,3,7,13,332,7,13,13,634,1,8,1,1,2,0.0
13136,56198,2,1,1,3,6,260,99,6,263,254,1784,3,20,1,2,3,1.0
13137,19238,2,1,3,1,8,595,1064,8,587,36,5295,10,25,9,3,3,0.0
13138,77250,2,1,1,3,8,149,38,8,147,142,591,12,17,1,4,3,0.0
13139,136754,1,1,4,3,16,261,466,16,431,395,982,15,82,1,2,3,0.0
13140,133375,1,1,3,1,11,412,135,11,408,376,1906,4,7,2,2,2,0.0
13141,99037,1,1,1,3,5,252,38,5,254,244,691,4,4,1,2,3,0.0
13142,117611,1,1,3,3,12,97,67,12,57,23,114,1,1,1,2,2,0.0
13143,93146,2,1,4,3,3,69,59,3,68,4,444,1,24,1,4,2,1.0
13144,155,2,1,2,3,18,125,121,18,121,118,155,12,17,1,4,2,1.0
13145,90044,1,1,4,3,8,206,208,8,203,196,6637,3,45,1,4,2,0.0
13146,120268,2,1,3,1,18,551,30,18,543,475,1783,19,40,1,3,2,1.0
13147,4097,1,1,1,3,11,383,157,11,377,351,2401,5,42,1,3,5,0.0
13148,69491,2,1,1,3,1,190,255,1,14,123,1199,3,45,1,3,5,0.0
13149,37916,1,1,1,1,5,337,85,5,97,95,96,5,5,1,3,2,1.0
13150,102443,2,1,4,6,9,415,73,9,411,380,1264,14,27,3,4,2,1.0
13151,30537,1,1,3,3,5,43,1784,5,44,43,5771,17,31,1,3,2,1.0
13152,76653,1,1,1,4,5,259,341,5,179,171,2972,21,53,12,2,5,1.0
13153,110262,2,1,1,1,11,21,64,11,21,21,1224,2,68,1,2,3,0.0
13154,9622,2,1,3,7,15,96,61,15,93,45,199,19,40,6,3,2,1.0
13155,96324,2,1,4,1,15,173,436,15,170,429,5522,5,22,1,2,2,0.0
13156,54792,1,1,4,7,15,173,101,15,170,429,1254,1,1,1,2,2,0.0
13157,70172,2,1,3,3,15,207,291,3,6,6,539,9,35,1,3,3,0.0
13158,26628,2,1,1,1,11,370,1410,11,300,284,4377,5,42,1,2,3,0.0
13159,61211,2,1,3,3,5,39,11,5,226,217,329,9,13,1,3,3,1.0
13160,38574,1,1,2,2,31,545,1689,31,668,316,5385,2,2,1,3,3,0.0
13161,66042,2,1,2,1,6,260,351,6,263,254,5159,15,32,1,1,2,0.0
13162,39160,1,1,3,3,15,45,401,3,6,6,2540,7,11,1,4,3,0.0
13163,60598,1,1,3,1,7,240,30,7,242,232,356,1,8,1,6,2,1.0
13164,61921,2,1,3,5,24,323,19,23,324,370,840,3,20,1,4,3,0.0
